video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
_I_D_8Z4sJE,18.07.03,"Nicky Jam x J. Balvin - X (EQUIS) | Video Oficial | Prod. Afro Bros & Jeon","NickyJamTV",10,2018-03-02T05:00:19.000Z,"Bad Bunny"|"Amorfoda"|"Dura"|"Daddy Yankee"|"Ozuna"|"Romeo Santos"|"El Farsante Remix"|"Drake"|"God’s Plan"|"Luis Fonsi"|"Demi Lovato"|"Échame La Culpa"|"Sobredosis"|"Maluma"|"Corazón"|"Nego do Borel"|"Ed Sheeran"|"Perfect"|"Shape of You"|"Camila Cabello"|"Havana"|"Young Thug"|"Wisin"|"Yandel"|"Todo Comienza en la Disco"|"Piso 21"|"Déjala Que Vuelva"|"Manuel Turizo"|"Despacito"|"Síguelo Bailando"|"Reik"|"Me Niego"|"Bella Wolfine",71415408,708544,27018,29152,https://i.ytimg.com/vi/_I_D_8Z4sJE/default.jpg,False,False,False,"Disponible en tu plataforma preferida:\nhttps://goo.gl/b8TDFS \n\nNicky Jam y J. Balvin performing X \nNuevo video de Nicky Jam 2018\n\nLetra de EQUIS X \n\nAquel día te vi y tu energia sentí\nDesde eso no te quiero lejos de mi\nSé que no sabes de mi y no te puedo mentir\nLo que dicen en la calle sobre mi\n\nY no te voy a negar\nEstamos claros y ya\nNo te lo voy a negar (no te lo puedo negar)\nEstamos claros y ya (estamos claros, estamos claros)\n\nSolo deja que yo te agarre baby\nBesos en el cuello pa' calmar la sed\nMi mano en tus caderas pa' empezar como es\nNo le vamo' a bajar mas nunca mamá\n\nBa-Ba-Ba-Ba-Baila\nPlacata Placata \nComo ella lo mueve\nSin parar, sin parar\n\nMis ganas de comerte\nAhora son mas fuertes\nQuiero tenerte\n\nY no te voy a negar\nEstamos claros y ya\nNo te lo voy a negar\nEstamos claros y ya\n\nLo que he visto de ti mami no me es normal\nPero no te preocupes que soy anormal\nSé que tus amigas no les debo gustar\n\nPero ve y cuentale parte por parte\nComo tenemos sex y te quito el estres\nDale otra vez\n\nY no te voy a negar\nEstamos claros y ya\nNo te lo voy a negar\nEstamos claros y ya\n\nBa-Ba-Ba-Ba- Baila\nPlacata Placata \nComo ella lo mueve\nSin parar, sin parar\n\nMis ganas de comerte\nAhora son mas fuertes\nQuiero tenerte\n\nY no te voy a negar\nEstamos claros y ya\nNo te lo voy a negar\nEstamos claros y ya\n\nLa Industria Inc\nSony Music Latin\n2018\n\nSkloziv Network"
kton-qrKNLc,18.07.03,"Meghan Trainor - No Excuses","MeghanTrainorVEVO",10,2018-03-01T13:00:05.000Z,"meghan trainor"|"no excuses"|"no excuses official video"|"all about that bass"|"like i'm gonna lose you"|"me too"|"no"|"dear future husband"|"better when i'm dancin'"|"fifth harmony"|"rixton"|"ariana grande"|"tori kelly"|"nick jonas"|"shawn mendes"|"selena gomez"|"Epic"|"Meghan Trainor"|"No Excuses"|"Pop",7478262,248763,20565,18476,https://i.ytimg.com/vi/kton-qrKNLc/default.jpg,False,False,False,"No Excuses available at Spotify: http://smarturl.it/NoExcusesMT/spotify\niTunes: http://smarturl.it/NoExcusesMT/itunes\nAmazon: http://smarturl.it/NoExcusesMT/amazonmusicbuy\nApple Music: http://smarturl.it/NoExcusesMT/applemusic\nGoogle Play: http://smarturl.it/NoExcusesMT/googleplay\n\nVideo Directed by: Colin Tilley\nVideo Produced by: Jamee Ranta\n\nMeghan Trainor online: \nhttps://twitter.com/Meghan_Trainor \nhttps://www.instagram.com/meghan_trainor \nhttps://www.facebook.com/meghantrainorsongs \nhttps://meghan-trainor.com\n\n(C) 2018 Epic Records, a division of Sony Music Entertainment"
2UByqalCfnk,18.07.03,"Flo Rida - Dancer (Official Video)","Flo Rida",10,2018-03-02T05:07:00.000Z,"FloHola"|"Hola"|"Flo Music"|"flo music video"|"Dancer"|"Atlantic Records"|"Warner Music Group"|"FloRida Music"|"Official Audio"|"nQcUJdncTeg"|"flo rida"|"snapchat"|"florida"|"fell in love with a dancer"|"Pop"|"maluma flo"|"Flo Rida",1535029,35839,982,1024,https://i.ytimg.com/vi/2UByqalCfnk/default.jpg,False,False,False,"Official video for Dancer stream + download https://FloRida.lnk.to/DancerID\n\nDirector – Spiff TV\nVideo Commissioner, VP Video Production - Emmanuelle Cuny-Diop\nExecutive Producer - Sway Mendez\nCreative Director - Lucas Prevost\nAssociate Director, Video Administration – Lily F Thrall\nCoordinator, Video Content – Austin Gomez\nAssistant, Video Production – Trevor Joseph Newton\n\nGet GIFS from the video via GIPHY + share: https://giphy.com/flo-rida\n \nVisit Flo Rida online:\nhttp://instagram.com/official_flo\nhttp://twitter.com/official_flo\nhttp://facebook.com/officialflo\nhttp://officialflo.com\nhttp://clubflo.com"
xuAH21DkJow,18.07.03,"P!nk - Whatever You Want (Official Video)","PinkVEVO",10,2018-03-02T05:00:01.000Z,"P!nk"|"Pop"|"RCA Records Label"|"Whatever You Want",1312739,44954,871,1617,https://i.ytimg.com/vi/xuAH21DkJow/default.jpg,False,False,False,"P!NK's new album 'Beautiful Trauma' featuring the singles “What About Us”, Whatever You Want and Beautiful Trauma is available now!\niTunes - http://smarturl.it/BeautifulTrauma/itunes?IQid=yt \nApple Music - http://smarturl.it/BeautifulTrauma/applemusic?IQid=yt \nSpotify - http://smarturl.it/BeautifulTrauma/spotify?IQid=yt \nAmazon - http://smarturl.it/BeautifulTrauma/amazon?IQid=yt \nGoogle Play - http://smarturl.it/BeautifulTrauma/googleplay?IQid=yt\n \nConnect with P!NK:\nhttp://www.facebook.com/pink\nhttp://www.twitter.com/pink\nhttp://www.instagram.com/pink\nhttp://www.pinkspage.com\n\nMTV’s “Video Music Awards” used with permission by MTV\n©2018 Viacom Media Networks. All Rights Reserved. MTV, all related titles, characters and logos are\nTrademarks owned by Viacom Media Networks, a division of Viacom International, Inc."
AE5PqQ_6V5Y,18.07.03,"CNCO - Mi Medicina (Official Video)","CNCOVEVO",10,2018-03-02T08:00:01.000Z,"CNCO Music"|"CNCO Official Video"|"CNCO Video"|"CNCO Video Oficial"|"CNCO Nuevo Video"|"CNCO New Video"|"Mi Medicina Official Video"|"Mi Medicina Official Remix Video"|"Mi Medicina Single"|"CNCO New Single"|"CNCO Single"|"CNCO Song"|"Mi Medicina new song"|"Mi Medicina nueva canción"|"CNCO nueva cancion"|"CNCO sencillo"|"CNCO nuevo sencillo"|"CNCO Mi Medicina"|"CNCO CNCO"|"CNCO CNCOCNCO"|"Mi Medicina BTS"|"Mi Medicina Behind the scenes"|"CNCO BTS"|"CNCO"|"the",9052545,434218,14274,46818,https://i.ytimg.com/vi/AE5PqQ_6V5Y/default.jpg,False,False,False,"CNCO - Mi Medicina (Official Music Video)\n\nPREORDER “CNCO” NOW!: \n\niTunes: http://smarturl.it/CNCOi \nApple Music: http://smarturl.it/CNCOa \nSpotify: http://smarturl.it/CNCOs \nAmazon Music: http://smarturl.it/CNCOam \nGoogle Play: http://smarturl.it/CNCOgp \nChoose Your Platform!: https://SML.lnk.to/CNCO\n\n\nConnect with CNCO!\nOfficial Site: http://www.cncomusic.com\nFacebook: https://www.facebook.com/CNCOmusic\nTwitter: https://twitter.com/CNCOmusic\nInstagram: https://www.instagram.com/CNCOmusic\nSnapchat: http://www.snapchat.com/add/CNCOmusic\nOfficial music video by CNCO performing Mi Medicina (C) 2018 Sony Music Entertainment US Latin LLC"
37lXjnflt9M,18.08.03,"Years & Years - Sanctify (Official Video)","YearsAndYearsVEVO",10,2018-03-07T19:30:00.000Z,"Years"|"Sanctify"|"Polydor"|"Records"|"Electronic",192401,22348,315,1670,https://i.ytimg.com/vi/37lXjnflt9M/default.jpg,False,False,False,"Stream/Download: https://YearsandYears.lnk.to/SanctifyID\n\nDirected by Fred Rowson.\nConcept by Olly Alexander & Fred Rowson.\n\nStandby for Incoming Transmissions: https://YearsandYears.lnk.to/PSENsID\n\nConnect with Years & Years:\nhttp://www.facebook.com/YearsAndYears/\nhttp://www.instagram.com/yearsandyears/ \nhttp://twitter.com/yearsandyears\n\nhttp://yearsandyears.com\n\nMusic video by Years & Years performing Sanctify. © 2018 Universal Music Operations Limited\n\nhttp://vevo.ly/7yFpVW"
_AsPY1bQx70,18.08.03,"Shinedown - DEVIL (Official Video)","Shinedown",10,2018-03-07T12:05:31.000Z,"shinedown"|"devil"|"official video"|"attention attention"|"its about to get heavy",234902,15726,170,1584,https://i.ytimg.com/vi/_AsPY1bQx70/default.jpg,False,False,False,"Official video for Shinedown DEVIL\n\nThe new album, ATTENTION ATTENTION, available May 4th 2018\n\nPre-Order and Pre-Save https://lnk.to/AttentionAttention\n\nSite: http://shinedown.com\nStore: http://store.shinedown.com/\nFacebook: http://facebook.com/shinedown\nTwitter: http://twitter.com/shinedown\nInstagram: https://instagram.com/shinedown/\n\nDirected by Bill Yukich - https://www.billyukich.com/\n\nLyrics:\nPick it up, Pick it up, pick it up \nPick Up The Phone \nYou said it yourself you’re scared of being alone \nYou said it yourself that you can crack the code \nBut the static you hear automatically keeps you exposed on your own \nI hope you’re ready, steady, smashing through the levy \nThe drama, the trauma, don’t play the prima donna \nMy God \nYou said it yourself that you would never stop \nUntil you felt the needle drop \nSo now you pack your bags \nThe party’s such a drag \nAnd everyone can tell that you’re poisoning the well \nBut there are no mistakes \nExcept what you create \nYou need to know your place \ncuz it’s about to get heavy \nIt’s about to be on \nYeah, I’m bangin’ slingin’ napalm \nSo nobody move, \ncuz I was sent to warn you \nThe DEVIL's in the next room \n \nThe silence, the silence \nThe blinding ultra violence \nKnockin’ at your door \nPacin’ back and forth \nWhat now? \nThe whispers and the screams \nThe stereotypical profiling ritual \nVicious and obscene \n \nSo now you pack your bags \nThe party’s such a drag \nAnd everyone can tell that you’re poisoning the well \nBut there are no mistakes \nExcept what you create \nYou need to know your place \n \ncuz it’s about to get heavy \nIt’s about to be on \nYeah, I’m bangin’ slingin’ napalm \nSo nobody move, \ncuz I was sent to warn you \nThe DEVIL's in the next room \n \ncuz it’s about to get heavy \nIt’s about to be on \nYeah, I’m bangin’ slingin’ napalm \nSo nobody move, \ncuz I was sent to warn you \nThe DEVIL's in the next room \n \nYeah the DEVIL's in the next room \nSo nobody move \ncuz I was sent to warn you \nthe DEVIL's right beside you"
RQm0nKoODo4,18.08.03,"Take On Me in 20 Styles ft. Seth Everman","Ten Second Songs",10,2018-03-05T17:00:40.000Z,"katy perry"|"juicy j"|"nirvana"|"queen"|"metallica"|"Nirvana (Musical Group)"|"nsync"|"Iron Maiden (Musical Group)"|"Jamiroquai (Musical Group)"|"Pantera (Musical Group)"|"Kurt Cobain (Author)"|"Frank Sinatra (icon)"|"pavarotti"|"the doors"|"Run-D.M.C. (Musical Group)"|"tech n9ne"|"red hot chili peppers"|"slipknot"|"louis prima"|"boyz ii men"|"Type O Negative (Musical Group)"|"john mayer"|"John Mayer (Musical Artist)"|"dark horse"|"custom songs"|"cover"|"rock"|"metal"|"pop"|"opera"|"rnb"|"Ten Second Songs",617960,52478,410,4469,https://i.ytimg.com/vi/RQm0nKoODo4/default.jpg,False,False,False,"Watch the Allstar video I did with Seth ► http://bit.ly/2D20k8V\nCheck out Seth’s channel, seriously do it ► http://bit.ly/2FRsYNi\n\nVote for your Favorite Style! ► http://bit.ly/2FPYhIc\n\nTake On Me in 20 Styles Credits - \n\nMixed and Mastered by Rob Ruccia of Uptown Recording\nhttps://www.uptownrecording.com\n\nLighting and Filming by Steven Miosku @StevenMiosku\n\nVideo edit/Thumbnail by Andy Rose. Subscribe to his channel here: http://tinyurl.com/mxmzw66 \n\nAll music made by myself and Seth but Seth made it sound way better.\n\nSubscribe to my channel  ►http://bit.ly/SubscribeToTSS\nWatch my previous 20 style video  ► http://bit.ly/2FA4oin\n\nSupport me on Patreon (Give me all your money)\nPatreon ► https://www.patreon.com/tensecondsongs\n\nAll my socials ►\n\nTwitter ► https://twitter.com/TenSecondSongs\nInstagram ► http://instagram.com/TenSecondSongs\nfacebook ► https://www.facebook.com/tensecondsongs\n\n\nFor Booking and Business Inquiries e-mail -\nTenSecondSongsMusic@gmail.com"
8O_MwlZ2dEg,18.08.03,"j-hope 'Airplane' MV","ibighit",10,2018-03-06T15:00:10.000Z,"BIGHIT"|"빅히트"|"방탄소년단"|"BTS"|"BANGTAN"|"방탄",6870836,1566593,7910,167954,https://i.ytimg.com/vi/8O_MwlZ2dEg/default.jpg,False,False,False,"j-hope 'Airplane' MV\n\n\n\nj-hope - 'Hope World' Full Mixtape Download\nGoogle: https://bit.ly/2ovoi8m\nMediaFire: https://bit.ly/2owaKcq\nDropbox: https://bit.ly/2GPsNRBv\n\n\n\nCredit:\n\n\nMusic Video\n\nProduced by GDW\nExecutive Producer : Cathy Kim\nProducer : Andow\nProduction Coordinator : Dooho Kwak\n\nDirector : Woogie Kim\nAssistant Director : Changhwi Choi, Hyesu Han\nProduction Assistant : Bonseung Koo\nDIT : Andy Iere Kim\n\nDirector of Photography : Hyunwoo Nam\nFocus Puller : Siu Um\n2nd AC : Seungchul Shin\n3rd AC : Wesley Chang\n\nJimmy Jib Operator : Gwangho Song\n\nGaffer : Hyeonseok Song\n\nLocation Manager : Tae Heon Kim (Lo-Fi)\n\n\n\nMusic \n\nProduced by j-hope, Supreme Boi\n(j-hope, Supreme Boi)\n\n\n\n\nBigHit Entertainment. All rights reserved. \nUnauthorized reproduction is a violation of applicable laws. \nManufactured by BigHit Entertainment, Seoul, Korea.\n\n\n\n\nConnect with BTS:\nhttp://www.ibighit.com \nhttp://twitter.com/BTS_bighit \nhttp://twitter.com/BTS_twt \nhttps://www.facebook.com/ibighit\nhttp://www.facebook.com/bangtan.official\nhttp://instagram.com/BTS.bighitofficial\nhttp://weibo.com/BTSbighit"
aq-phmpUJ_E,18.08.03,"Making music with LEGO","ANDREW HUANG",10,2018-03-05T22:00:35.000Z,"andrew"|"huang"|"andrew huang"|"music"|"musician"|"producer"|"song"|"canadian"|"canada"|"toronto"|"ontario"|"lego"|"brick"|"bricks"|"rebrickulous"|"instrumental"|"hip-hop"|"downtempo"|"beat"|"guitar"|"electric guitar"|"electric"|"music production"|"drums"|"challenge"|"creative"|"lego guitar"|"chill"|"kids"|"toys"|"fun"|"percussion"|"kick"|"snare"|"shaker"|"mallet"|"build"|"making music"|"how to"|"tutorial",344575,14133,426,904,https://i.ytimg.com/vi/aq-phmpUJ_E/default.jpg,False,False,False,"Thanks to LEGO for sponsoring! Watch my episode of REBRICKULOUS! https://www.youtube.com/watch?v=TVBf_85rLCI\nSubscribe for constant music weirdness → http://bit.ly/subscribetoandrewhuang\n\nGuitar by Jay Jillard: http://www.jillardguitars.com/\n\n★ MUSIC IN THIS VIDEO ★\n\nIf You're Always Alone - not properly released yet but you can hear the whole thing in this video: https://www.youtube.com/watch?v=xJiL2MaikoI\n\nBlaster\nSpotify https://open.spotify.com/album/7upNBRTeAEBSC9JL4nygln\niTunes https://itunes.apple.com/us/album/blaster-single/id1257865859?uo=4&app=itunes\nGoogle Play https://play.google.com/store/music/album/Andrew_Huang_Blaster?id=B4odsohogujd5v7mnhowzf3zm34\nBandcamp https://andrewhuang.bandcamp.com/album/blaster\n\nLego Groove exclusive to Patreon: http://patreon.com/andrewhuang\n\n★ FOLLOW ME HERE ★\n\nInstagram http://instagram.com/andrewismusic\nTwitter http://twitter.com/andrewhuang\nFacebook http://facebook.com/andrewismusic\n\n★ LISTEN TO MY MUSIC ★\n\nSpotify http://spoti.fi/2pF0qRB\niTunes http://apple.co/2psaUmL\nGoogle Play http://bit.ly/2qlhAjy\nBandcamp http://bit.ly/2oRWCby\n\n★ Y'ALL ALWAYS ASK ABOUT GEAR ★\n\nWorkhorse camera http://amzn.to/2aHkv35\nCinematic camera http://amzn.to/1RJk8n9\nTravel camera http://amzn.to/2ayp5iI\nCamera stabilizer http://amzn.to/1Xe0Vfx\nMy drone http://amzn.to/2pet6NX\nMic for all my vocals http://amzn.to/1OlKXJZ\nMic for all my vlogging http://amzn.to/2lpjHEq\nSpeakers in my studio http://amzn.to/2dhQRjV\nMost amazing audio interface http://amzn.to/1RJk0nE\nAbleton Push 2 http://amzn.to/2iWTY5v\nZoom H6 audio recorder http://amzn.to/1qzoG3B\nOP-1 portable synthesizer http://amzn.to/1RI75C4\nInsanely affordable analog synthesizer http://amzn.to/2xvWJOT\nThe best music software in the world http://amzn.to/1PN6a32\nThat nail polish tho http://amzn.to/2xL3XxY\n\n★ SPECIAL THANKS TO ALL MY TOP PATRONS ★\n\nEqual 7\nDanne Farrell\nScooterman \ncarmymarm \nI Ride My Bicycle\nStanley Powers\nRene Seckler\nSamuel Costa\nNick Simmons\nYoav Landau\nPeter Vermeychuk\nRyan Mitchell\nHelton Paz\nYamen Mouhanna\nGuido 'gheedough' Gautsch\nSpencer Berndt\nEmilio Vasquez\nnyllablesoiseless \nSilver Iron\nYahali Gottlieb\nADdam lolz\nAngel Mesta\naurore \nJamaal Curtis\nanamuko \nEdmon Cruz\nPaul \nherrnn radidgumpu\nLeon Schutte\nTobiCaboose \nIan Kim\nflorencia la rica\nAlex Bowers\nJames Paul Walker\nPijus Pijus\nNick Johnson\nNicholas Taylor\nEthan Lim\nBenjamin San Souci\nMarc Froehling\nKristopher Charles\nKynarro Aetone\nMaximus Olenik\nAJ Berg\nDVPBear \nKeshav Krishnan\nTim Koulaev\nJulian Lyn\nDamon Oliveira\nKarol Hojka\nJay Logan\nBen Adshead\nFelix \nTimothy McLane\nAlexander Heale\nqueenofrainbow \nRhys Huntley\nJack Morris\nTobias Gurdan\n\n╰☆╮\n\nIf you're new here, my name is Andrew Huang and I'm a musician who works with many genres and many instruments - and I've also made music with many things that aren't instruments like balloons, pants, water, and dentist equipment. For more info visit my website: http://andrewhuang.com\n\nYou can also stream and download my 40+ albums and EPs at http://andrewhuang.bandcamp.com or check out my other videos at http://youtube.com/andrewhuang\n\nThanks for watching today and a big hug to you if you share this video with someone!\n\n—\n\nBusiness inquiries: http://andrewhuang.com/media/"
y0PMqR7IbAQ,18.08.03,"Chris Jeday, Ozuna, Brytiago - Bipolar","ChrisJedayVEVO",10,2018-03-07T05:00:03.000Z,"Chris"|"Jeday"|"Ozuna"|"Brytiago"|"Bipolar"|"Universal"|"Music"|"Latino"|"Latin"|"Urban",2841417,112371,2116,4100,https://i.ytimg.com/vi/y0PMqR7IbAQ/default.jpg,False,False,False,"Music video by Chris Jeday, Ozuna, Brytiago performing Bipolar. © 2018 UMG Recordings, Inc.\n\nhttp://vevo.ly/7Brdgi"
Wd_idMpg_qQ,18.08.03,"Joyner Lucas - Look Alive (Remix)","joyner lucas",10,2018-03-04T18:21:58.000Z,"Look alive remix"|"drake look alive"|"blocboy jb look alive"|"xxl"|"rap"|"joyner remix"|"look alive",1971871,115443,2294,15137,https://i.ytimg.com/vi/Wd_idMpg_qQ/default.jpg,False,False,False,"508 Project Available on Spotify and iTunes: https://atlantic.lnk.to/508-507-2209\nFollow Joyner: @joynerlucas\nBookings: http://bit.ly/1N4C2iF"
2NlNEj2mCIg,18.08.03,"Wanna One (워너원) - '약속해요 (I.P.U.)' M/V l Special Theme Track","CJENMMUSIC Official",10,2018-03-05T09:00:00.000Z,"CJ E&M"|"CJENM"|"CJENMMUSIC"|"K-CULTURE"|"korean Music"|"MV"|"Music Video"|"K-Pop"|"Kpop"|"뮤비"|"뮤직비디오"|"WannaOne"|"워너원"|"프로듀스101"|"PROUDUCE101"|"프듀"|"강다니엘"|"박지훈"|"이대휘"|"옹성우"|"김재환"|"라이관린"|"윤지성"|"박우진"|"황민현"|"배진영"|"하성운"|"Kangdaniel"|"Parkjihoon"|"Leedaehwi"|"Ongsungwoo"|"Kimjaehwan"|"LaiKwanlin"|"Yoonjisung"|"Parkwoojin"|"Hwangminhyun"|"Baejinyoung"|"Hasungwoon"|"IPU"|"I.P.U"|"약속해요"|"워너원 약속"|"워너원 뮤비"|"Wannaone MV"|"I PROMISE YOU"|"I PROMISE U",6387317,523348,9283,59490,https://i.ytimg.com/vi/2NlNEj2mCIg/default.jpg,False,False,False,"“우리가 만난지 333일, 찬란한 황금기를 약속해요”\n\nWanna One 2nd Mini Album 0+1=1 (I PROMISE YOU)\n\n스페셜 테마 트랙 '약속해요(I.P.U.)'\n\n\n\n'약속해요(I.P.U.)'는 워너원에게 늘 힘이 되어주는 워너블을 향한 고마움과\n\n일상 속 ‘감사’, ‘행복' 그리고 ‘사랑’에 대한 감정을 담은 워너원 표 '고백송'이다. \n\n\n\n\n\nWanna One 0+1=1 (I PROMISE YOU)\n03.05 Special Theme Track '약속해요(I.P.U.)'\n03.19 Album Release\n\n\n\nMore About Wanna One @\n\nOfficial Facebook: https://www.facebook.com/WannaOne.official \nOfficial Twitter: https://twitter.com/WannaOne_twt \nOfficial Instagram: https://www.instagram.com/wannaone.official \nOfficial Post: http://post.naver.com/wannaone_official \nOfficial fan cafe: http://cafe.daum.net/WannaOneOfficial\n\n\n♬ Available on iTunes, Apple Music : https://apple.co/2D13jyw\n\n\nCJ E&M Music은 아시아 No.1 엔터테인먼트 기업인 CJ E&M의 음악사업 브랜드로 음원/음반의 투자/제작/유통부터 콘서트/페스티벌 개최까지 포함하고 있습니다. CJ E&M MUSIC과 함께 하는 K-POP 아티스트들의 신곡과 뮤직비디오, 미공개 독점 영상 등을 이곳 YOUTUBE 채널에서 가장 먼저 만나보세요.\n\nCJ E&M Music is a music business brand of CJ E&M, Asia's No.1 entertainment company. CJ E&M Music covers investment, production and distribution of album and also provides the best music festival and concerts. Meet the K-POP artists' brand new music videos and exclusive video clips on the official YouTube of CJ E&M Music."
